916	ии	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#287.593#287.95
917	сами	сам	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#287.95#288.307
918	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#288.307#288.664
919	зарабатывают	зарабатывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#288.664#289.021
920	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#289.021#289.384
921	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#289.846#290.137
922	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#290.137#290.428
923	когда	когда	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#290.428#290.719
924	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#290.719#291.01
925	нужна	нужный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#291.01#291.301
926	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#291.301#291.592
927	помощь	помощь	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#291.592#291.883
928	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#291.883#292.174
929	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#292.174#292.465
930	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#292.465#292.756
931	обязательно	обязательно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#292.756#293.047
932	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#293.047#293.338
933	помогу	поможать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#293.338#293.629
934	без	без	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#293.629#293.92
935	проблем	проблема	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#293.92#294.211
936	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#294.211#294.512
937	а	а	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#294.512#294.7
938	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#294.7#294.888
939	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#294.888#295.076
940	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#295.076#295.264
941	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#295.264#295.452
942	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#295.452#295.641
943	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#296.256#296.48
944	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#296.48#296.704
945	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#296.704#296.928
946	нормально	нормально	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#296.928#297.153
